sample,region,X,Y
15020509,SOUTH_EAST,442000,177000
15046097,SOUTH_EAST,448000,149000
15069668,SOUTH_EAST,466000,172000
15088121,SOUTH_EAST,516000,150000
15088594,SOUTH_EAST,485000,237000
15101068,SOUTH_EAST,455000,158000
15173892,SOUTH_EAST,551000,171000
15174103,SOUTH_EAST,501000,144000
15174335,SOUTH_EAST,426000,136000
15174784,SOUTH_EAST,574000,146000
15175901,SOUTH_EAST,468000,109000
15182793,SOUTH_EAST,462000,157000
15206898,SOUTH_EAST,495000,140000
15206914,SOUTH_EAST,490000,129000
15210733,SOUTH_EAST,559000,99000
15230630,SOUTH_EAST,499000,156000
15235268,SOUTH_EAST,427000,215000
15250290,SOUTH_EAST,502000,192000
15299506,SOUTH_EAST,516000,158000
15309463,SOUTH_EAST,632000,153000
15310657,SOUTH_EAST,490000,132000
15317102,SOUTH_EAST,572000,171000
15329591,SOUTH_EAST,505000,180000
15341603,SOUTH_EAST,500000,167000
15359105,SOUTH_EAST,507000,162000
15376409,SOUTH_EAST,465000,124000
15400502,SOUTH_EAST,493000,200000
15402795,SOUTH_EAST,487000,199000
15406693,SOUTH_EAST,487000,133000
15410139,SOUTH_EAST,538000,132000
15411269,SOUTH_EAST,527000,120000
15423116,SOUTH_EAST,486000,227000
15436971,SOUTH_EAST,477000,183000
15458511,SOUTH_EAST,529000,153000
15476152,SOUTH_EAST,533000,104000
15479578,SOUTH_EAST,550000,140000
15502545,SOUTH_EAST,487000,197000
15502805,SOUTH_EAST,492000,201000
15505522,SOUTH_EAST,454000,113000
15523764,SOUTH_EAST,528000,151000
15526705,SOUTH_EAST,451000,113000
15527401,SOUTH_EAST,468000,189000
15530077,SOUTH_EAST,468000,188000
15577686,SOUTH_EAST,509000,162000
15582117,SOUTH_EAST,559000,103000
15600315,SOUTH_EAST,591000,163000
15610927,SOUTH_EAST,504000,167000
15612027,SOUTH_EAST,490000,189000
15633170,SOUTH_EAST,475000,195000
15678365,SOUTH_EAST,421000,103000
15798860,SOUTH_EAST,552000,165000
16112468,SOUTH_EAST,533000,140000
7396241,SOUTH_WEST,386000,186000
7759881,SOUTH_WEST,364000,207000
7796360,SOUTH_WEST,273000,44000
8132940,SOUTH_WEST,314000,142000
12032318,SOUTH_WEST,302000,95000
12125322,SOUTH_WEST,363000,124000
12160202,SOUTH_WEST,139000,27000
12160296,SOUTH_WEST,360000,141000
12162297,SOUTH_WEST,388000,181000
12162435,SOUTH_WEST,285000,67000
12165797,SOUTH_WEST,283000,104000
12165828,SOUTH_WEST,282000,72000
12168493,SOUTH_WEST,366000,207000
12168545,SOUTH_WEST,269000,55000
12181006,SOUTH_WEST,353000,176000
12275672,SOUTH_WEST,347000,153000
12275674,SOUTH_WEST,303000,141000
12275766,SOUTH_WEST,322000,141000
12275868,SOUTH_WEST,366000,154000
12278360,SOUTH_WEST,330000,96000
12278361,SOUTH_WEST,288000,100000
12278530,SOUTH_WEST,361000,130000
12278963,SOUTH_WEST,337000,140000
12282697,SOUTH_WEST,366000,141000
12317157,SOUTH_WEST,355000,108000
12368276,SOUTH_WEST,174000,32000
12519292,SOUTH_WEST,334000,137000
12578169,SOUTH_WEST,349000,106000
12730468,SOUTH_WEST,226000,73000
12730472,SOUTH_WEST,419000,237000
12730499,SOUTH_WEST,413000,226000
12730570,SOUTH_WEST,138000,22000
12730594,SOUTH_WEST,336000,124000
12730616,SOUTH_WEST,397000,228000
12730713,SOUTH_WEST,378000,99000
12730999,SOUTH_WEST,333000,126000
12731118,SOUTH_WEST,385000,168000
12731143,SOUTH_WEST,212000,51000
12735358,SOUTH_WEST,393000,186000
12735384,SOUTH_WEST,354000,90000
12736062,SOUTH_WEST,327000,98000
12739090,SOUTH_WEST,341000,108000
12775583,SOUTH_WEST,325000,124000
12836127,SOUTH_WEST,381000,113000
12836218,SOUTH_WEST,387000,115000
13084409,SOUTH_WEST,405000,94000
13106671,SOUTH_WEST,365000,192000
13106736,SOUTH_WEST,386000,200000
13209958,SOUTH_WEST,402000,223000
13381029,SOUTH_WEST,410000,157000
13381030,SOUTH_WEST,374000,163000
13381092,SOUTH_WEST,211000,52000
13381099,SOUTH_WEST,400000,186000
13381206,SOUTH_WEST,313000,98000
13381325,SOUTH_WEST,367000,177000
13381372,SOUTH_WEST,382000,132000
13381444,SOUTH_WEST,355000,180000
13381547,SOUTH_WEST,415000,132000
13384542,SOUTH_WEST,380000,212000
13495285,SOUTH_WEST,371000,224000
13980813,SOUTH_WEST,264000,119000
13987144,SOUTH_WEST,420000,186000
13988874,SOUTH_WEST,360000,206000
14023396,SOUTH_WEST,388000,122000
14023666,SOUTH_WEST,396000,164000
14024631,SOUTH_WEST,247000,74000
14029048,SOUTH_WEST,224000,127000
14046147,SOUTH_WEST,254000,80000
14139020,SOUTH_WEST,234000,64000
14143426,SOUTH_WEST,182000,45000
14156865,SOUTH_WEST,289000,52000
14241723,SOUTH_WEST,388000,131000
14244989,SOUTH_WEST,391000,88000
14272878,SOUTH_WEST,292000,55000
14296582,SOUTH_WEST,338000,123000
14301457,SOUTH_WEST,400000,162000
14329556,SOUTH_WEST,237000,65000
14356206,SOUTH_WEST,370000,223000
14445970,SOUTH_WEST,415000,186000
14449654,SOUTH_WEST,323000,126000
14449711,SOUTH_WEST,412000,188000
14453157,SOUTH_WEST,400000,158000
14456997,SOUTH_WEST,250000,80000
14457239,SOUTH_WEST,419000,237000
14457430,SOUTH_WEST,144000,38000
14457438,SOUTH_WEST,308000,106000
14458169,SOUTH_WEST,165000,41000
14464604,SOUTH_WEST,343000,122000
14464790,SOUTH_WEST,321000,110000
14464806,SOUTH_WEST,347000,92000
14467319,SOUTH_WEST,388000,198000
14467432,SOUTH_WEST,240000,70000
14468582,SOUTH_WEST,330000,143000
14472301,SOUTH_WEST,381000,210000
14483145,SOUTH_WEST,207000,81000
14525522,SOUTH_WEST,275000,99000
14525884,SOUTH_WEST,315000,143000
14537745,SOUTH_WEST,418000,186000
14541262,SOUTH_WEST,197000,59000
14600546,SOUTH_WEST,89000,15000
14605621,SOUTH_WEST,374000,163000
14639358,SOUTH_WEST,200000,47000
14653010,SOUTH_WEST,247000,100000
14666963,SOUTH_WEST,226000,73000
14687240,SOUTH_WEST,300000,121000
14703321,SOUTH_WEST,406000,96000
14727015,SOUTH_WEST,414000,148000
14752488,SOUTH_WEST,276000,104000
14763879,SOUTH_WEST,367000,177000
14771347,SOUTH_WEST,234000,65000
14787399,SOUTH_WEST,407000,103000
14850428,SOUTH_WEST,277000,105000
14860656,SOUTH_WEST,396000,186000
14911379,SOUTH_WEST,397000,228000
14937993,SOUTH_WEST,338000,123000
14970533,SOUTH_WEST,341000,108000
14989687,SOUTH_WEST,211000,52000
14998806,SOUTH_WEST,359000,216000
15043752,SOUTH_WEST,383000,113000
15045260,SOUTH_WEST,348000,168000
15045698,SOUTH_WEST,350000,156000
15062258,SOUTH_WEST,259000,126000
15065304,SOUTH_WEST,400000,186000
15094903,SOUTH_WEST,400000,158000
15175508,SOUTH_WEST,394000,164000
15176748,SOUTH_WEST,405000,94000
15176751,SOUTH_WEST,395000,193000
15185853,SOUTH_WEST,401000,162000
15186877,SOUTH_WEST,167000,18000
15187923,SOUTH_WEST,371000,115000
15206456,SOUTH_WEST,365000,192000
15210732,SOUTH_WEST,324000,124000
15231354,SOUTH_WEST,391000,164000
15308954,SOUTH_WEST,401000,191000
15312575,SOUTH_WEST,402000,223000
15318802,SOUTH_WEST,251000,63000
15336255,SOUTH_WEST,329000,102000
15350403,SOUTH_WEST,404000,192000
15354172,SOUTH_WEST,377000,230000
15363850,SOUTH_WEST,247000,106000
15383334,SOUTH_WEST,394000,101000
15401494,SOUTH_WEST,243000,122000
15409482,SOUTH_WEST,222000,113000
15410385,SOUTH_WEST,375000,164000
15416227,SOUTH_WEST,382000,205000
15416640,SOUTH_WEST,367000,142000
15422067,SOUTH_WEST,251000,146000
15442233,SOUTH_WEST,399000,233000
15451822,SOUTH_WEST,401000,194000
15455514,SOUTH_WEST,393000,87000
15457665,SOUTH_WEST,92000,16000
15485567,SOUTH_WEST,246000,144000
15486385,SOUTH_WEST,260000,123000
15499282,SOUTH_WEST,197000,59000
15547461,SOUTH_WEST,182000,45000
15573275,SOUTH_WEST,330000,143000
15601073,SOUTH_WEST,243000,122000
15670518,SOUTH_WEST,295000,139000
15735849,SOUTH_WEST,383000,100000
15744074,SOUTH_WEST,385000,187000
15745107,SOUTH_WEST,371000,83000
16056889,SOUTH_WEST,292000,64000
7406315,WALES,201000,222000
7661098,WALES,335000,184000
7874502,WALES,263000,264000
8692520,WALES,243000,374000
8988144,WALES,293000,373000
12093796,WALES,316000,234000
12160170,WALES,325000,360000
12160210,WALES,261000,289000
12160223,WALES,256000,257000
12160224,WALES,198000,214000
12160889,WALES,285000,379000
12162142,WALES,256000,369000
12168502,WALES,327000,352000
12169481,WALES,307000,261000
12192375,WALES,190000,220000
12511085,WALES,284000,378000
12711294,WALES,239000,239000
12730517,WALES,286000,379000
12731152,WALES,322000,193000
12731174,WALES,352000,206000
12731357,WALES,318000,181000
13319216,WALES,309000,196000
13381122,WALES,256000,373000
13381185,WALES,315000,230000
13381238,WALES,266000,193000
13381252,WALES,334000,221000
13381854,WALES,196000,198000
13384618,WALES,311000,375000
14033790,WALES,281000,371000
14039589,WALES,294000,181000
14225069,WALES,341000,348000
14241606,WALES,223000,225000
14245435,WALES,259000,283000
14294653,WALES,347000,344000
14295210,WALES,307000,185000
14295328,WALES,211000,208000
14457980,WALES,196000,224000
14464818,WALES,239000,237000
14467028,WALES,202000,201000
14600348,WALES,351000,207000
14605606,WALES,294000,181000
14651150,WALES,243000,242000
14693700,WALES,254000,233000
14840896,WALES,281000,371000
14891629,WALES,334000,221000
14913770,WALES,195000,215000
14933552,WALES,214000,230000
14942256,WALES,322000,193000
14956160,WALES,235000,377000
15020267,WALES,299000,195000
15172876,WALES,263000,210000
15174192,WALES,255000,224000
15175628,WALES,282000,232000
15176964,WALES,257000,354000
15187537,WALES,298000,189000
15205985,WALES,273000,357000
15213899,WALES,215000,235000
15234716,WALES,347000,190000
15283432,WALES,205000,215000
15300275,WALES,306000,246000
15304123,WALES,235000,222000
15313955,WALES,326000,344000
15317778,WALES,304000,200000
15333324,WALES,339000,188000
15354189,WALES,202000,201000
15394422,WALES,313000,178000
15436236,WALES,260000,319000
15459269,WALES,294000,372000
15473625,WALES,315000,171000
15569764,WALES,301000,192000
15720842,WALES,288000,375000
15992785,WALES,278000,382000
7141707,WEST_MIDLANDS,404000,280000
7186257,WEST_MIDLANDS,439000,258000
11777047,WEST_MIDLANDS,431000,278000
11830750,WEST_MIDLANDS,372000,310000
12024898,WEST_MIDLANDS,373000,247000
12160144,WEST_MIDLANDS,364000,244000
12165097,WEST_MIDLANDS,370000,339000
12165862,WEST_MIDLANDS,393000,334000
12165921,WEST_MIDLANDS,408000,296000
12192155,WEST_MIDLANDS,427000,261000
12192246,WEST_MIDLANDS,359000,277000
12328275,WEST_MIDLANDS,429000,233000
12350694,WEST_MIDLANDS,401000,289000
12560502,WEST_MIDLANDS,380000,270000
12730432,WEST_MIDLANDS,404000,249000
12730562,WEST_MIDLANDS,360000,223000
12731094,WEST_MIDLANDS,374000,257000
13381024,WEST_MIDLANDS,385000,254000
13381033,WEST_MIDLANDS,344000,324000
14023413,WEST_MIDLANDS,413000,286000
14024111,WEST_MIDLANDS,329000,250000
14024396,WEST_MIDLANDS,409000,293000
14027468,WEST_MIDLANDS,390000,301000
14036582,WEST_MIDLANDS,431000,240000
14114222,WEST_MIDLANDS,435000,295000
14138650,WEST_MIDLANDS,330000,281000
14252405,WEST_MIDLANDS,449000,273000
14252415,WEST_MIDLANDS,380000,350000
14294769,WEST_MIDLANDS,363000,268000
14296519,WEST_MIDLANDS,368000,227000
14306452,WEST_MIDLANDS,371000,254000
14411736,WEST_MIDLANDS,344000,274000
14411925,WEST_MIDLANDS,370000,250000
14434006,WEST_MIDLANDS,400000,346000
14452832,WEST_MIDLANDS,399000,277000
14456907,WEST_MIDLANDS,325000,282000
14456973,WEST_MIDLANDS,422000,300000
14464769,WEST_MIDLANDS,368000,276000
14464772,WEST_MIDLANDS,386000,264000
14476014,WEST_MIDLANDS,412000,257000
14488995,WEST_MIDLANDS,412000,257000
14518781,WEST_MIDLANDS,357000,228000
14525595,WEST_MIDLANDS,367000,303000
14526077,WEST_MIDLANDS,356000,237000
14597670,WEST_MIDLANDS,380000,350000
14623629,WEST_MIDLANDS,366000,238000
14656656,WEST_MIDLANDS,361000,231000
14656881,WEST_MIDLANDS,416000,282000
14707716,WEST_MIDLANDS,431000,242000
14720022,WEST_MIDLANDS,435000,295000
14754500,WEST_MIDLANDS,421000,265000
14761384,WEST_MIDLANDS,393000,334000
14790592,WEST_MIDLANDS,329000,250000
14859457,WEST_MIDLANDS,371000,335000
14931276,WEST_MIDLANDS,370000,296000
14934568,WEST_MIDLANDS,364000,238000
15010425,WEST_MIDLANDS,391000,253000
15050473,WEST_MIDLANDS,398000,301000
15051113,WEST_MIDLANDS,412000,295000
15055603,WEST_MIDLANDS,370000,296000
15067926,WEST_MIDLANDS,386000,264000
15075642,WEST_MIDLANDS,387000,293000
15076813,WEST_MIDLANDS,351000,286000
15076873,WEST_MIDLANDS,449000,273000
15175047,WEST_MIDLANDS,356000,229000
15182164,WEST_MIDLANDS,371000,254000
15234833,WEST_MIDLANDS,364000,241000
15299058,WEST_MIDLANDS,390000,350000
15332007,WEST_MIDLANDS,370000,296000
15336088,WEST_MIDLANDS,374000,343000
15337269,WEST_MIDLANDS,394000,348000
15363388,WEST_MIDLANDS,362000,268000
15400669,WEST_MIDLANDS,407000,298000
15401730,WEST_MIDLANDS,376000,256000
15408322,WEST_MIDLANDS,390000,241000
15408392,WEST_MIDLANDS,326000,284000
15449436,WEST_MIDLANDS,424000,295000
15458222,WEST_MIDLANDS,396000,264000
15464184,WEST_MIDLANDS,359000,276000
15486383,WEST_MIDLANDS,429000,290000
15587746,WEST_MIDLANDS,382000,270000
15662733,WEST_MIDLANDS,436000,259000
15728272,WEST_MIDLANDS,413000,287000
7542633,YORKSHIRE_AND_THE_HUMBER,400000,427000
11026985,YORKSHIRE_AND_THE_HUMBER,529000,405000
11813674,YORKSHIRE_AND_THE_HUMBER,431000,425000
12160199,YORKSHIRE_AND_THE_HUMBER,504000,429000
12161571,YORKSHIRE_AND_THE_HUMBER,418000,498000
12164738,YORKSHIRE_AND_THE_HUMBER,474000,400000
12173003,YORKSHIRE_AND_THE_HUMBER,400000,427000
12173007,YORKSHIRE_AND_THE_HUMBER,395000,430000
12173012,YORKSHIRE_AND_THE_HUMBER,393000,425000
12202217,YORKSHIRE_AND_THE_HUMBER,408000,452000
12730446,YORKSHIRE_AND_THE_HUMBER,430000,380000
12731067,YORKSHIRE_AND_THE_HUMBER,435000,383000
13381023,YORKSHIRE_AND_THE_HUMBER,401000,446000
13381340,YORKSHIRE_AND_THE_HUMBER,432000,411000
13381376,YORKSHIRE_AND_THE_HUMBER,462000,393000
13385944,YORKSHIRE_AND_THE_HUMBER,399000,427000
13386033,YORKSHIRE_AND_THE_HUMBER,433000,389000
13389945,YORKSHIRE_AND_THE_HUMBER,429000,384000
13475523,YORKSHIRE_AND_THE_HUMBER,395000,430000
13479789,YORKSHIRE_AND_THE_HUMBER,444000,382000
14022896,YORKSHIRE_AND_THE_HUMBER,420000,462000
14033334,YORKSHIRE_AND_THE_HUMBER,471000,432000
14241629,YORKSHIRE_AND_THE_HUMBER,423000,447000
14241643,YORKSHIRE_AND_THE_HUMBER,449000,421000
14241660,YORKSHIRE_AND_THE_HUMBER,415000,409000
14258840,YORKSHIRE_AND_THE_HUMBER,435000,419000
14294720,YORKSHIRE_AND_THE_HUMBER,400000,429000
14296410,YORKSHIRE_AND_THE_HUMBER,432000,386000
14349716,YORKSHIRE_AND_THE_HUMBER,453000,382000
14404732,YORKSHIRE_AND_THE_HUMBER,450000,504000
14449427,YORKSHIRE_AND_THE_HUMBER,465000,445000
14449988,YORKSHIRE_AND_THE_HUMBER,453000,429000
14457435,YORKSHIRE_AND_THE_HUMBER,451000,480000
14459222,YORKSHIRE_AND_THE_HUMBER,468000,429000
14459676,YORKSHIRE_AND_THE_HUMBER,431000,450000
14465521,YORKSHIRE_AND_THE_HUMBER,427000,444000
14472571,YORKSHIRE_AND_THE_HUMBER,412000,428000
14525748,YORKSHIRE_AND_THE_HUMBER,489000,411000
14606717,YORKSHIRE_AND_THE_HUMBER,451000,480000
14643574,YORKSHIRE_AND_THE_HUMBER,450000,392000
14912103,YORKSHIRE_AND_THE_HUMBER,395000,430000
14912108,YORKSHIRE_AND_THE_HUMBER,399000,427000
14912143,YORKSHIRE_AND_THE_HUMBER,393000,425000
14938300,YORKSHIRE_AND_THE_HUMBER,401000,446000
15094736,YORKSHIRE_AND_THE_HUMBER,451000,480000
15102269,YORKSHIRE_AND_THE_HUMBER,427000,444000
15165486,YORKSHIRE_AND_THE_HUMBER,506000,427000
15175549,YORKSHIRE_AND_THE_HUMBER,439000,426000
15182752,YORKSHIRE_AND_THE_HUMBER,444000,405000
15304647,YORKSHIRE_AND_THE_HUMBER,439000,488000
15336660,YORKSHIRE_AND_THE_HUMBER,527000,405000
15402480,YORKSHIRE_AND_THE_HUMBER,454000,469000
15416713,YORKSHIRE_AND_THE_HUMBER,447000,506000
15417429,YORKSHIRE_AND_THE_HUMBER,420000,462000
15440468,YORKSHIRE_AND_THE_HUMBER,425000,439000
15545499,YORKSHIRE_AND_THE_HUMBER,434000,383000
15568988,YORKSHIRE_AND_THE_HUMBER,485000,509000
15574651,YORKSHIRE_AND_THE_HUMBER,504000,487000
15574693,YORKSHIRE_AND_THE_HUMBER,497000,490000
15582942,YORKSHIRE_AND_THE_HUMBER,431000,381000
15591784,YORKSHIRE_AND_THE_HUMBER,432000,380000
15777628,YORKSHIRE_AND_THE_HUMBER,427000,435000
15780246,YORKSHIRE_AND_THE_HUMBER,429000,434000
